"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Measles","All cases","Reported cases","N","2019-03","EGY","Egypt",23,NA
"Measles","All cases","Reported cases","N","2019-04","EGY","Egypt",26,NA
"Measles","All cases","Reported cases","N","2019-05","EGY","Egypt",14,NA
"Measles","All cases","Reported cases","N","2019-06","EGY","Egypt",5,NA
"Measles","All cases","Reported cases","N","2019-07","EGY","Egypt",2,NA
"Measles","All cases","Reported cases","N","2019-08","EGY","Egypt",1,NA
"Measles","All cases","Reported cases","N","2019-09","EGY","Egypt",0,NA
"Measles","All cases","Reported cases","N","2019-10","EGY","Egypt",0,NA
"Measles","All cases","Reported cases","N","2019-11","EGY","Egypt",1,NA
"Measles","All cases","Reported cases","N","2019-12","EGY","Egypt",0,NA
"Measles","All cases","Reported cases","N","2020-01","EGY","Egypt",1,NA
"Measles","All cases","Reported cases","N","2020-02","EGY","Egypt",2,NA
"Measles","All cases","Reported cases","N","2020-03","EGY","Egypt",1,NA
"Measles","All cases","Reported cases","N","2020-04","EGY","Egypt",0,NA
"Measles","All cases","Reported cases","N","2020-05","EGY","Egypt",0,NA
"Measles","All cases","Reported cases","N","2020-06","EGY","Egypt",0,NA
"Measles","All cases","Reported cases","N","2020-07","EGY","Egypt",1,NA
"Measles","All cases","Reported cases","N","2020-08","EGY","Egypt",0,NA
"Measles","All cases","Reported cases","N","2020-09","EGY","Egypt",3,NA
"Measles","All cases","Reported cases","N","2020-10","EGY","Egypt",17,NA
"Measles","All cases","Reported cases","N","2020-11","EGY","Egypt",10,NA
"Measles","All cases","Reported cases","N","2020-12","EGY","Egypt",0,NA
"Measles","All cases","Reported cases","N","2021-01","EGY","Egypt",0,NA
"Measles","All cases","Reported cases","N","2021-02","EGY","Egypt",0,NA
"Measles","All cases","Reported cases","N","2021-03","EGY","Egypt",0,NA
"Measles","All cases","Reported cases","N","2021-04","EGY","Egypt",19,NA
"Measles","All cases","Reported cases","N","2021-05","EGY","Egypt",9,NA
"Measles","All cases","Reported cases","N","2021-06","EGY","Egypt",0,NA
"Measles","All cases","Reported cases","N","2021-07","EGY","Egypt",9,NA
"Measles","All cases","Reported cases","N","2021-08","EGY","Egypt",11,NA
"Measles","All cases","Reported cases","N","2021-09","EGY","Egypt",2,NA
"Measles","All cases","Reported cases","N","2021-10","EGY","Egypt",4,NA
"Measles","All cases","Reported cases","N","2021-11","EGY","Egypt",0,NA
"Measles","All cases","Reported cases","N","2021-12","EGY","Egypt",6,NA
"Measles","All cases","Reported cases","N","2022-01","EGY","Egypt",1,NA
"Measles","All cases","Reported cases","N","2022-02","EGY","Egypt",0,NA
"Measles","All cases","Reported cases","N","2022-03","EGY","Egypt",1,NA
"Measles","All cases","Reported cases","N","2022-04","EGY","Egypt",4,NA
"Measles","All cases","Reported cases","N","2022-05","EGY","Egypt",5,NA
"Measles","All cases","Reported cases","N","2022-06","EGY","Egypt",1,NA
"Measles","All cases","Reported cases","N","2022-07","EGY","Egypt",0,NA
"Measles","All cases","Reported cases","N","2022-08","EGY","Egypt",1,NA
"Measles","All cases","Reported cases","N","2022-09","EGY","Egypt",0,NA
"Measles","All cases","Reported cases","N","2022-10","EGY","Egypt",0,NA
"Measles","All cases","Reported cases","N","2022-11","EGY","Egypt",0,NA
"Measles","All cases","Reported cases","N","2022-12","EGY","Egypt",5,NA
"Measles","All cases","Reported cases","N","2023-01","EGY","Egypt",3,NA
"Measles","All cases","Reported cases","N","2023-02","EGY","Egypt",3,NA
"Measles","All cases","Reported cases","N","2023-03","EGY","Egypt",15,NA
"Measles","All cases","Reported cases","N","2023-04","EGY","Egypt",12,NA
"Measles","All cases","Reported cases","N","2023-05","EGY","Egypt",0,NA
"Measles","All cases","Reported cases","N","2023-06","EGY","Egypt",0,NA
"Measles","All cases","Reported cases","N","2023-07","EGY","Egypt",0,NA
"Measles","All cases","Reported cases","N","2023-08","EGY","Egypt",0,NA
"Measles","All cases","Reported cases","N","2023-09","EGY","Egypt",0,NA
"Measles","All cases","Reported cases","N","2023-10","EGY","Egypt",0,NA
"Measles","All cases","Reported cases","N","2023-11","EGY","Egypt",0,NA
"Measles","All cases","Reported cases","N","2023-12","EGY","Egypt",0,NA
"Measles","All cases","Reported cases","N","2011-01","IRN","Iran (Islamic Republic of)",8,NA
"Measles","All cases","Reported cases","N","2011-02","IRN","Iran (Islamic Republic of)",12,NA
"Measles","All cases","Reported cases","N","2011-03","IRN","Iran (Islamic Republic of)",8,NA
"Measles","All cases","Reported cases","N","2011-04","IRN","Iran (Islamic Republic of)",9,NA
"Measles","All cases","Reported cases","N","2011-05","IRN","Iran (Islamic Republic of)",21,NA
"Measles","All cases","Reported cases","N","2011-06","IRN","Iran (Islamic Republic of)",18,NA
"Measles","All cases","Reported cases","N","2011-07","IRN","Iran (Islamic Republic of)",9,NA
"Measles","All cases","Reported cases","N","2011-08","IRN","Iran (Islamic Republic of)",13,NA
"Measles","All cases","Reported cases","N","2011-09","IRN","Iran (Islamic Republic of)",11,NA
"Measles","All cases","Reported cases","N","2011-10","IRN","Iran (Islamic Republic of)",16,NA
"Measles","All cases","Reported cases","N","2011-11","IRN","Iran (Islamic Republic of)",43,NA
"Measles","All cases","Reported cases","N","2011-12","IRN","Iran (Islamic Republic of)",3,NA
"Measles","All cases","Reported cases","N","2012-01","IRN","Iran (Islamic Republic of)",2,NA
"Measles","All cases","Reported cases","N","2012-02","IRN","Iran (Islamic Republic of)",3,NA
"Measles","All cases","Reported cases","N","2012-03","IRN","Iran (Islamic Republic of)",17,NA
"Measles","All cases","Reported cases","N","2012-04","IRN","Iran (Islamic Republic of)",30,NA
"Measles","All cases","Reported cases","N","2012-05","IRN","Iran (Islamic Republic of)",53,NA
"Measles","All cases","Reported cases","N","2012-06","IRN","Iran (Islamic Republic of)",16,NA
"Measles","All cases","Reported cases","N","2012-07","IRN","Iran (Islamic Republic of)",27,NA
"Measles","All cases","Reported cases","N","2012-08","IRN","Iran (Islamic Republic of)",14,NA
"Measles","All cases","Reported cases","N","2012-09","IRN","Iran (Islamic Republic of)",15,NA
"Measles","All cases","Reported cases","N","2012-10","IRN","Iran (Islamic Republic of)",7,NA
"Measles","All cases","Reported cases","N","2012-11","IRN","Iran (Islamic Republic of)",13,NA
"Measles","All cases","Reported cases","N","2012-12","IRN","Iran (Islamic Republic of)",25,NA
"Measles","All cases","Reported cases","N","2013-01","IRN","Iran (Islamic Republic of)",14,NA
"Measles","All cases","Reported cases","N","2013-02","IRN","Iran (Islamic Republic of)",5,NA
"Measles","All cases","Reported cases","N","2013-03","IRN","Iran (Islamic Republic of)",12,NA
"Measles","All cases","Reported cases","N","2013-04","IRN","Iran (Islamic Republic of)",27,NA
"Measles","All cases","Reported cases","N","2013-05","IRN","Iran (Islamic Republic of)",21,NA
"Measles","All cases","Reported cases","N","2013-06","IRN","Iran (Islamic Republic of)",20,NA
"Measles","All cases","Reported cases","N","2013-07","IRN","Iran (Islamic Republic of)",13,NA
"Measles","All cases","Reported cases","N","2013-08","IRN","Iran (Islamic Republic of)",5,NA
"Measles","All cases","Reported cases","N","2013-09","IRN","Iran (Islamic Republic of)",4,NA
"Measles","All cases","Reported cases","N","2013-10","IRN","Iran (Islamic Republic of)",4,NA
"Measles","All cases","Reported cases","N","2013-11","IRN","Iran (Islamic Republic of)",1,NA
"Measles","All cases","Reported cases","N","2013-12","IRN","Iran (Islamic Republic of)",1,NA
"Measles","All cases","Reported cases","N","2014-01","IRN","Iran (Islamic Republic of)",0,NA
"Measles","All cases","Reported cases","N","2014-02","IRN","Iran (Islamic Republic of)",0,NA
"Measles","All cases","Reported cases","N","2014-03","IRN","Iran (Islamic Republic of)",2,NA
"Measles","All cases","Reported cases","N","2014-04","IRN","Iran (Islamic Republic of)",9,NA
"Measles","All cases","Reported cases","N","2014-05","IRN","Iran (Islamic Republic of)",8,NA
"Measles","All cases","Reported cases","N","2014-06","IRN","Iran (Islamic Republic of)",6,NA
"Measles","All cases","Reported cases","N","2014-07","IRN","Iran (Islamic Republic of)",9,NA
"Measles","All cases","Reported cases","N","2014-08","IRN","Iran (Islamic Republic of)",5,NA
"Measles","All cases","Reported cases","N","2014-09","IRN","Iran (Islamic Republic of)",7,NA
"Measles","All cases","Reported cases","N","2014-10","IRN","Iran (Islamic Republic of)",4,NA
"Measles","All cases","Reported cases","N","2014-11","IRN","Iran (Islamic Republic of)",2,NA
"Measles","All cases","Reported cases","N","2014-12","IRN","Iran (Islamic Republic of)",8,NA
"Measles","All cases","Reported cases","N","2015-01","IRN","Iran (Islamic Republic of)",34,NA
"Measles","All cases","Reported cases","N","2015-02","IRN","Iran (Islamic Republic of)",49,NA
"Measles","All cases","Reported cases","N","2015-03","IRN","Iran (Islamic Republic of)",96,NA
"Measles","All cases","Reported cases","N","2015-04","IRN","Iran (Islamic Republic of)",122,NA
"Measles","All cases","Reported cases","N","2015-05","IRN","Iran (Islamic Republic of)",198,NA
"Measles","All cases","Reported cases","N","2015-06","IRN","Iran (Islamic Republic of)",55,NA
"Measles","All cases","Reported cases","N","2015-07","IRN","Iran (Islamic Republic of)",33,NA
"Measles","All cases","Reported cases","N","2015-08","IRN","Iran (Islamic Republic of)",19,NA
"Measles","All cases","Reported cases","N","2015-09","IRN","Iran (Islamic Republic of)",17,NA
"Measles","All cases","Reported cases","N","2015-10","IRN","Iran (Islamic Republic of)",12,NA
"Measles","All cases","Reported cases","N","2015-11","IRN","Iran (Islamic Republic of)",6,NA
"Measles","All cases","Reported cases","N","2015-12","IRN","Iran (Islamic Republic of)",5,NA
"Measles","All cases","Reported cases","N","2016-01","IRN","Iran (Islamic Republic of)",5,NA
"Measles","All cases","Reported cases","N","2016-02","IRN","Iran (Islamic Republic of)",10,NA
"Measles","All cases","Reported cases","N","2016-03","IRN","Iran (Islamic Republic of)",4,NA
"Measles","All cases","Reported cases","N","2016-04","IRN","Iran (Islamic Republic of)",3,NA
"Measles","All cases","Reported cases","N","2016-05","IRN","Iran (Islamic Republic of)",5,NA
"Measles","All cases","Reported cases","N","2016-06","IRN","Iran (Islamic Republic of)",1,NA
"Measles","All cases","Reported cases","N","2016-07","IRN","Iran (Islamic Republic of)",3,NA
"Measles","All cases","Reported cases","N","2016-08","IRN","Iran (Islamic Republic of)",2,NA
"Measles","All cases","Reported cases","N","2016-09","IRN","Iran (Islamic Republic of)",1,NA
"Measles","All cases","Reported cases","N","2016-10","IRN","Iran (Islamic Republic of)",3,NA
"Measles","All cases","Reported cases","N","2016-11","IRN","Iran (Islamic Republic of)",9,NA
"Measles","All cases","Reported cases","N","2016-12","IRN","Iran (Islamic Republic of)",37,NA
"Measles","All cases","Reported cases","N","2017-01","IRN","Iran (Islamic Republic of)",19,NA
"Measles","All cases","Reported cases","N","2017-02","IRN","Iran (Islamic Republic of)",14,NA
"Measles","All cases","Reported cases","N","2017-03","IRN","Iran (Islamic Republic of)",10,NA
"Measles","All cases","Reported cases","N","2017-04","IRN","Iran (Islamic Republic of)",6,NA
"Measles","All cases","Reported cases","N","2017-05","IRN","Iran (Islamic Republic of)",6,NA
"Measles","All cases","Reported cases","N","2017-06","IRN","Iran (Islamic Republic of)",1,NA
"Measles","All cases","Reported cases","N","2017-07","IRN","Iran (Islamic Republic of)",6,NA
"Measles","All cases","Reported cases","N","2017-08","IRN","Iran (Islamic Republic of)",0,NA
"Measles","All cases","Reported cases","N","2017-09","IRN","Iran (Islamic Republic of)",1,NA
"Measles","All cases","Reported cases","N","2017-10","IRN","Iran (Islamic Republic of)",3,NA
"Measles","All cases","Reported cases","N","2017-11","IRN","Iran (Islamic Republic of)",0,NA
"Measles","All cases","Reported cases","N","2017-12","IRN","Iran (Islamic Republic of)",5,NA
"Measles","All cases","Reported cases","N","2018-01","IRN","Iran (Islamic Republic of)",6,NA
"Measles","All cases","Reported cases","N","2018-02","IRN","Iran (Islamic Republic of)",26,NA
"Measles","All cases","Reported cases","N","2018-03","IRN","Iran (Islamic Republic of)",50,NA
"Measles","All cases","Reported cases","N","2018-04","IRN","Iran (Islamic Republic of)",33,NA
"Measles","All cases","Reported cases","N","2018-05","IRN","Iran (Islamic Republic of)",27,NA
"Measles","All cases","Reported cases","N","2018-06","IRN","Iran (Islamic Republic of)",24,NA
"Measles","All cases","Reported cases","N","2018-07","IRN","Iran (Islamic Republic of)",15,NA
"Measles","All cases","Reported cases","N","2018-08","IRN","Iran (Islamic Republic of)",6,NA
"Measles","All cases","Reported cases","N","2018-09","IRN","Iran (Islamic Republic of)",1,NA
"Measles","All cases","Reported cases","N","2018-10","IRN","Iran (Islamic Republic of)",5,NA
"Measles","All cases","Reported cases","N","2018-11","IRN","Iran (Islamic Republic of)",5,NA
"Measles","All cases","Reported cases","N","2018-12","IRN","Iran (Islamic Republic of)",6,NA
"Measles","All cases","Reported cases","N","2019-01","IRN","Iran (Islamic Republic of)",2,NA
"Measles","All cases","Reported cases","N","2019-02","IRN","Iran (Islamic Republic of)",2,NA
"Measles","All cases","Reported cases","N","2019-03","IRN","Iran (Islamic Republic of)",4,NA
"Measles","All cases","Reported cases","N","2019-04","IRN","Iran (Islamic Republic of)",1,NA
"Measles","All cases","Reported cases","N","2019-05","IRN","Iran (Islamic Republic of)",2,NA
"Measles","All cases","Reported cases","N","2019-06","IRN","Iran (Islamic Republic of)",2,NA
"Measles","All cases","Reported cases","N","2019-07","IRN","Iran (Islamic Republic of)",0,NA
"Measles","All cases","Reported cases","N","2019-08","IRN","Iran (Islamic Republic of)",1,NA
"Measles","All cases","Reported cases","N","2019-09","IRN","Iran (Islamic Republic of)",0,NA
"Measles","All cases","Reported cases","N","2019-10","IRN","Iran (Islamic Republic of)",1,NA
"Measles","All cases","Reported cases","N","2019-11","IRN","Iran (Islamic Republic of)",1,NA
"Measles","All cases","Reported cases","N","2019-12","IRN","Iran (Islamic Republic of)",0,NA
"Measles","All cases","Reported cases","N","2020-01","IRN","Iran (Islamic Republic of)",0,NA
"Measles","All cases","Reported cases","N","2020-02","IRN","Iran (Islamic Republic of)",1,NA
"Measles","All cases","Reported cases","N","2020-03","IRN","Iran (Islamic Republic of)",0,NA
"Measles","All cases","Reported cases","N","2020-04","IRN","Iran (Islamic Republic of)",0,NA
"Measles","All cases","Reported cases","N","2020-05","IRN","Iran (Islamic Republic of)",0,NA
"Measles","All cases","Reported cases","N","2020-06","IRN","Iran (Islamic Republic of)",0,NA
"Measles","All cases","Reported cases","N","2020-07","IRN","Iran (Islamic Republic of)",0,NA
"Measles","All cases","Reported cases","N","2020-08","IRN","Iran (Islamic Republic of)",0,NA
"Measles","All cases","Reported cases","N","2020-09","IRN","Iran (Islamic Republic of)",1,NA
"Measles","All cases","Reported cases","N","2020-10","IRN","Iran (Islamic Republic of)",0,NA
"Measles","All cases","Reported cases","N","2020-11","IRN","Iran (Islamic Republic of)",0,NA
"Measles","All cases","Reported cases","N","2020-12","IRN","Iran (Islamic Republic of)",0,NA
"Measles","All cases","Reported cases","N","2021-01","IRN","Iran (Islamic Republic of)",0,NA
"Measles","All cases","Reported cases","N","2021-02","IRN","Iran (Islamic Republic of)",0,NA
"Measles","All cases","Reported cases","N","2021-03","IRN","Iran (Islamic Republic of)",0,NA
"Measles","All cases","Reported cases","N","2021-04","IRN","Iran (Islamic Republic of)",17,NA
"Measles","All cases","Reported cases","N","2021-05","IRN","Iran (Islamic Republic of)",22,NA
"Measles","All cases","Reported cases","N","2021-06","IRN","Iran (Islamic Republic of)",30,NA
"Measles","All cases","Reported cases","N","2021-07","IRN","Iran (Islamic Republic of)",9,NA
"Measles","All cases","Reported cases","N","2021-08","IRN","Iran (Islamic Republic of)",10,NA
"Measles","All cases","Reported cases","N","2021-09","IRN","Iran (Islamic Republic of)",2,NA
"Measles","All cases","Reported cases","N","2021-10","IRN","Iran (Islamic Republic of)",10,NA
"Measles","All cases","Reported cases","N","2021-11","IRN","Iran (Islamic Republic of)",2,NA
"Measles","All cases","Reported cases","N","2021-12","IRN","Iran (Islamic Republic of)",4,NA
"Measles","All cases","Reported cases","N","2022-01","IRN","Iran (Islamic Republic of)",18,NA
"Measles","All cases","Reported cases","N","2022-02","IRN","Iran (Islamic Republic of)",17,NA
"Measles","All cases","Reported cases","N","2022-03","IRN","Iran (Islamic Republic of)",23,NA
"Measles","All cases","Reported cases","N","2022-04","IRN","Iran (Islamic Republic of)",89,NA
"Measles","All cases","Reported cases","N","2022-05","IRN","Iran (Islamic Republic of)",26,NA
